IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
27725137,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031W,,LOUISVILLE,RD,,,,,,,,37.09349314,-86.01742795,2.924,1/19/2021,1036,2,2,0,0,CLEAR,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44225.36088,FALSE,172,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,
27725139,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,509,OLD EDMONTON,RD,,,,,,,,37.01206894,-85.87114596,0.352,1/23/2021,1759,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36094,FALSE,173,Accepted,5,5,O,GLARE (OTHER),INATTENTION,
27725141,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,LECTA KINO,RD,,,,,,,,36.99390468,-85.83483609,1.61,1/24/2021,206,1,1,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36099,FALSE,173,Accepted,5,5,O,,OTHER,
27725143,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,BOATMAN,RD,,,COLESBEND,,,,,36.9389864,-86.14988657,0.041,1/10/2021,2344,1,1,0,0,CLEAR,DRY,TRUE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36102,FALSE,154,Accepted,5,5,O,,"DRUG INVOLVEMENT, EXCEEDED STATED SPEED LIMIT, NOT UNDER PROPER CONTROL, OVERCORRECTING/OVERSTEERING",
27725148,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,3665,SCOTTSVILLE,RD,,,,,,,,36.95827566,-85.95701666,10.607,1/24/2021,1435,2,2,0,0,CLOUDY,WET,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44225.36112,FALSE,170,Accepted,5,5,O,,INATTENTION,
27725150,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1330,,KINO,RD,,,,,,,,36.9456838,-85.79119994,1.837,1/15/2021,721,1,1,0,1,CLEAR,ICE,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44225.36118,FALSE,157,Accepted,5,3,B,SLIPPERY SURFACE,,
27725152,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,OLD EDMONTON,RD,,,OLD FISH HATCHERY,,,,,37.01123153,-85.86415448,0.748,1/23/2021,1611,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44225.36122,FALSE,157,Accepted,5,5,O,GLARE (SUN),INATTENTION,
27725154,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,,GREEN VALLEY RD CONN,,,,,36.96580265,-85.87966335,12.648,1/25/2021,936,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44225.36128,FALSE,170,Accepted,5,5,O,"SLIPPERY SURFACE, WATER POOLING",,
27725155,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0921,,BEWLEYTOWN,RD,,,,,,,,36.78546344,-86.00715431,2.637,1/19/2021,1754,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36133,FALSE,174,Accepted,5,5,O,ANIMALS ACTION,,
27725156,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1307,,LICK BRANCH,RD,,,,,,,,36.96188386,-85.8178328,2.185,1/20/2021,1741,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36137,FALSE,174,Accepted,5,5,O,ANIMALS ACTION,,
27725157,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0740,,CORAL HILL,RD,,,,,,,,37.03772809,-85.86434537,2.072,1/22/2021,1739,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36141,FALSE,174,Accepted,5,5,O,ANIMALS ACTION,,
27725158,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.90814189,-86.00164154,6.178,1/25/2021,1414,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44225.36145,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
27725159,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,3000,SCOTTSVILLE,RD,,,,,,,,36.96416764,-85.94857491,11.226,1/25/2021,1545,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44225.36149,FALSE,170,Accepted,5,5,O,,,
27725161,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 W,,,,,LN9008,LN9008 TURN AROUND3,LN9008,LN9008 TURN AROUND0,37.05280589,-86.10119799,0.72,1/17/2021,814,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44225.36155,FALSE,172,Accepted,5,5,O,ANIMALS ACTION,,
27725162,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0740,1500,CORAL HILL,RD,,,,,FRANKS MILL,,JIMESON,37.03140657,-85.87123169,1.489,1/25/2021,654,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44225.36159,FALSE,172,Accepted,5,5,O,WATER POOLING,,
27725165,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY2207,1444,FORK,RD,S,,,,BLUE SKY,,BAYLES,36.97134083,-85.95516423,3.599,1/25/2021,1254,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,44225.36165,FALSE,172,Accepted,5,5,O,,"EMOTIONAL, INATTENTION",
27725166,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,685,HAPPY VALLEY,RD,,,,,,,,37.10019458,-85.97314449,2.915,1/24/2021,1800,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36169,FALSE,146,Accepted,5,5,O,,,OTHER LIGHTING DEFECTIVE
27725168,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,EDMONTON,RD,,,,,,,,37.01738163,-85.79735202,20.322,1/21/2021,1834,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44225.36178,FALSE,163,Accepted,5,5,O,ANIMALS ACTION,,
27731985,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,OIL CITY,,,,,37.01002523,-85.94359458,0.532,1/23/2021,1638,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44227.67661,FALSE,2283,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
27733705,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,US0068,VETERANS OUTER,,MAX WAGNER,37.02372502,-85.93525931,8.641,1/30/2021,1900,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,44228.30328,FALSE,2268,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,BRAKES DEFECTIVE
27733707,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,FRONT,ST,W,,GREEN,,,,,36.99754254,-85.91074438,0.074,1/30/2021,2225,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44228.30333,FALSE,2287,Accepted,5,5,O,,TOO FAST FOR CONDITIONS,
27734590,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,CARDEN,RD,,,,,GREEN PLOT,,LILLIANS,37.04714471,-85.96992659,2.535,1/26/2021,1311,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44228.42083,FALSE,172,Accepted,5,5,O,,INATTENTION,
27734593,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0685,682,WILSON,RD,,,,,WHITNEY WOODS,KY0090,HAPPY VALLEY,37.09787632,-85.95793516,10.273,1/24/2021,1542,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44228.4209,FALSE,172,Accepted,5,5,O,WATER POOLING,"INATTENTION, NOT UNDER PROPER CONTROL, TOO FAST FOR CONDITIONS",TIRES
27734595,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,LN9008,LN9008 E EXIT15 ON RAMP FROM KY1519,LN9008,LN9008 TURN AROUND20,36.9960528,-85.86035557,16.22,1/25/2021,1507,1,1,0,1,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44228.42097,FALSE,172,Accepted,2,2,A,WATER POOLING,,
27738802,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,BROWNING SCHOOL,RD,,,,,WINN SCHOOL,,MUTTER,36.8926466,-85.98382994,1.325,2/1/2021,720,2,2,0,0,SNOWING,ICE,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DAYLIGHT,,,44229.41359,FALSE,172,Accepted,5,5,O,SLIPPERY SURFACE,,
27738803,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,BISHOP,RD,,,,,,,,36.99825132,-86.01156704,1.634,2/1/2021,713,1,1,0,0,SNOWING,SNOW/SLUSH,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAWN,,,44229.41371,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
27738805,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1324,3055,TEMPLE HILL,RD,,,,,,,,36.86366676,-85.80560862,3.69,1/31/2021,725,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,44229.41376,FALSE,170,Accepted,5,5,O,,"NOT UNDER PROPER CONTROL, OVERCORRECTING/OVERSTEERING",
27739144,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,US0068X,MAIN,,,,,37.00206484,-85.92639473,14.259,2/1/2021,1109,2,2,0,0,RAINING,SNOW/SLUSH,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44229.47255,FALSE,2249,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
27745122,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,SMITH,RD,,US0031E,L ROGERS WELLS,,,,,37.00585326,-85.92422606,0.015,1/24/2021,1415,2,2,0,0,CLOUDY,WET,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44230.70788,FALSE,2260,Accepted,5,5,O,SLIPPERY SURFACE,FOLLOWING TOO CLOSE,
27745123,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,LN9008,,,,,KY3600,LN9008 W EXIT8 ON RAMP FROM KY3600,,,,,36.99346093,-85.98360278,0.324,1/25/2021,1720,2,2,0,0,RAINING,WET,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44230.70795,FALSE,2260,Accepted,5,5,O,WATER POOLING,OTHER,OTHER
27745132,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,ENSMINGER,,,,,37.01002282,-85.92243802,9.857,1/29/2021,1520,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44230.70813,FALSE,2260,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
27745134,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,SMITH,,,,,37.00583736,-85.92449187,14.44,1/25/2021,915,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44230.70819,FALSE,2274,Accepted,5,5,O,SLIPPERY SURFACE,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
27745135,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,COMMERCIAL,,,,,36.99715505,-85.92935878,13.881,1/25/2021,1722,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44230.70823,FALSE,2274,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
27752275,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,36.99581734,-85.98990703,8.128,1/25/2021,1749,2,2,0,0,RAINING,WET,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44232.38273,FALSE,174,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
27752276,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,36.99797648,-85.99361994,7.875,1/25/2021,1750,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44232.38285,FALSE,174,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
27752281,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,36.99523078,-85.98879484,8.202,1/25/2021,1746,1,1,0,0,RAINING,WATER (STANDING OR MOVING),FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44232.3831,FALSE,163,Accepted,5,5,O,"SLIPPERY SURFACE, WATER POOLING",,
27752282,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0070,,HISEVILLE MAIN,ST,W,KY0740,PARK,,,,,37.10068326,-85.81415083,15.11,1/27/2021,1806,2,2,0,0,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44232.38315,FALSE,163,Accepted,5,5,O,,INATTENTION,
27752284,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0090,8956,HAPPY VALLEY,RD,,,,,,,,37.11627662,-85.96318897,1.663,1/8/2021,1127,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44232.38339,FALSE,125,Accepted,5,5,O,,OTHER,
27752286,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0252,,FINNEY,RD,,,,,,,,36.94246354,-86.02833051,7.091,1/14/2021,846,1,1,0,0,CLEAR,ICE,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44232.3837,FALSE,125,Accepted,5,5,O,SLIPPERY SURFACE,,
27752287,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY2131,2855,CORAL HILL HALFWAY,RD,,,,,,,,37.07611705,-85.80539645,3.218,1/14/2021,1408,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44232.3838,FALSE,125,Accepted,5,5,O,"NON-HIGHWAY WORK: WORK ZONE (Utility, Tree, etc.)",,STEERING FAILURE
27752288,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY2131,1077,CORAL HILL HALFWAY,RD,,,,,,,,37.05905047,-85.82812439,1.417,1/19/2021,806,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,44232.38387,FALSE,125,Accepted,5,5,O,,,
27752289,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0740,1250,HISEVILLE PARK,RD,,,,,,,,37.11876389,-85.79286349,9.283,1/19/2021,829,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44232.38393,TRUE,125,Accepted,5,5,O,,DRUG INVOLVEMENT,
27752292,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0249,,ROSEVILLE,RD,,,WILL VANCE,,,,,36.94213792,-85.92084016,12.674,1/21/2021,807,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44232.38425,FALSE,125,Accepted,5,5,O,,OTHER,
27752293,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.89662587,-86.0127193,5.082,1/22/2021,835,2,2,0,1,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DAYLIGHT,,,44232.38446,FALSE,125,Accepted,5,4,C,,NOT UNDER PROPER CONTROL,
27752296,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,339,DOVER CHURCH,RD,,,,,,,,36.81451066,-85.89531869,0.35,2/2/2021,1541,1,1,0,1,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44232.38452,FALSE,125,Accepted,5,3,B,ANIMALS ACTION,,
27752298,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0068,,EDMONTON,RD,,,,,,,,37.01057678,-85.87729294,15.729,1/30/2021,2338,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44232.3846,FALSE,174,Accepted,5,5,O,SLIPPERY SURFACE,"ALCOHOL INVOLVEMENT, INATTENTION",
27752299,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.95884692,-85.95576628,10.683,2/4/2021,1823,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44232.38464,FALSE,174,Accepted,5,5,O,SLIPPERY SURFACE,NOT UNDER PROPER CONTROL,
27752302,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,37.05302079,-86.10156183,0.695,2/4/2021,636,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAWN,,,44232.38474,FALSE,170,Accepted,5,5,O,,"FAILED TO KEEP PROPER LANE, INATTENTION",
27752545,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,,,GAUNCE,DR,,,,,,,,37.13746989,-85.9715214,0.082,1/4/2021,1333,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,44232.42945,FALSE,606,Accepted,5,5,O,,INATTENTION,
27752549,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0070,,MAMMOTH CAVE,ST,,,,,,,,37.13986602,-85.96414847,6.176,2/3/2021,1900,2,2,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,44232.42961,FALSE,607,Accepted,5,5,O,,INATTENTION,
27755908,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,PERKINS,,AIRPORT,37.03467287,-85.94330444,7.78,2/2/2021,1305,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44233.48422,FALSE,2196,Accepted,5,5,O,,INATTENTION,
27756911,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,,,ADAIRLAND,,GLENVIEW,37.01164155,-85.90391089,2.745,1/27/2021,1716,2,2,0,1,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,,,44233.78432,FALSE,2240,Accepted,4,4,C,,INATTENTION,OTHER
27762022,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,I 0065,I65 N EXIT43 RAMP TO LN9008 E,LN9008,LN9008 TURN AROUND0,37.05423511,-86.10520793,0.502,2/6/2021,1536,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44235.37835,FALSE,172,Accepted,5,5,O,DEBRIS IN ROADWAY,,
27769651,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,MAIN,ST,E,,CARNATION,,,,,36.99123456,-85.90302621,10.436,2/4/2021,1643,3,3,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DUSK,,,44237.01743,FALSE,2287,Accepted,5,5,O,,FOLLOWING TOO CLOSE,
27770214,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,DONNELLEY,DR,,,,,,,,37.0005706,-85.95877975,0.398,2/6/2021,402,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,44237.24604,FALSE,2268,Accepted,4,4,C,,FELL ASLEEP,
27770961,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,SORENSON,AVE,,,,,GRANDVIEW,KY1297,OLD BOWLING GREEN,36.99126433,-85.93712247,0.22,2/1/2021,823,1,1,0,0,SNOWING,SNOW/SLUSH,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44237.39011,FALSE,2225,Accepted,5,5,O,SLIPPERY SURFACE,,
27774715,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,,,CHERRY,,ENSMINGER,37.00856307,-85.92255713,14.726,2/3/2021,1530,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44238.48668,FALSE,2260,Accepted,5,5,O,,INATTENTION,
